DISTRICT,DD008AMA1222R,DD008AMA1322R,DD008AMA1S22R,DD008ARE1222R,DD008ARE1322R,DD008ARE1S22R,DD008ASC1222R,DD008ASC1322R,DD008ASC1S22R,DD008ASS1222R,DD008ASS1322R,DD008ASS1S22R,DD208AMA1222R,DD208AMA1322R,DD208AMA1S22R,DD208ARE1222R,DD208ARE1322R,DD208ARE1S22R,DD208ASC1222R,DD208ASC1322R,DD208ASC1S22R,DD208ASS1222R,DD208ASS1322R,DD208ASS1S22R,DD308AMA1222R,DD308AMA1322R,DD308AMA1S22R,DD308ARE1222R,DD308ARE1322R,DD308ARE1S22R,DD308ASC1222R,DD308ASC1322R,DD308ASC1S22R,DD308ASS1222R,DD308ASS1322R,DD308ASS1S22R,DD408AMA1222R,DD408AMA1322R,DD408AMA1S22R,DD408ARE1222R,DD408ARE1322R,DD408ARE1S22R,DD408ASC1222R,DD408ASC1322R,DD408ASC1S22R,DD408ASS1222R,DD408ASS1322R,DD408ASS1S22R,DDA08AMA1222R,DDA08AMA1322R,DDA08AMA1S22R,DDA08ARE1222R,DDA08ARE1322R,DDA08ARE1S22R,DDA08ASC1222R,DDA08ASC1322R,DDA08ASC1S22R,DDA08ASS1222R,DDA08ASS1322R,DDA08ASS1S22R,DDB08AMA1222R,DDB08AMA1322R,DDB08AMA1S22R,DDB08ARE1222R,DDB08ARE1322R,DDB08ARE1S22R,DDB08ASC1222R,DDB08ASC1322R,DDB08ASC1S22R,DDB08ASS1222R,DDB08ASS1322R,DDB08ASS1S22R,DDE08AMA1222R,DDE08AMA1322R,DDE08AMA1S22R,DDE08ARE1222R,DDE08ARE1322R,DDE08ARE1S22R,DDE08ASC1222R,DDE08ASC1322R,DDE08ASC1S22R,DDE08ASS1222R,DDE08ASS1322R,DDE08ASS1S22R,DDF08AMA1222R,DDF08AMA1322R,DDF08AMA1S22R,DDF08ARE1222R,DDF08ARE1322R,DDF08ARE1S22R,DDF08ASC1222R,DDF08ASC1322R,DDF08ASC1S22R,DDF08ASS1222R,DDF08ASS1322R,DDF08ASS1S22R,DDH08AMA1222R,DDH08AMA1322R,DDH08AMA1S22R,DDH08ARE1222R,DDH08ARE1322R,DDH08ARE1S22R,DDH08ASC1222R,DDH08ASC1322R,DDH08ASC1S22R,DDH08ASS1222R,DDH08ASS1322R,DDH08ASS1S22R,DDI08AMA1222R,DDI08AMA1322R,DDI08AMA1S22R,DDI08ARE1222R,DDI08ARE1322R,DDI08ARE1S22R,DDI08ASC1222R,DDI08ASC1322R,DDI08ASC1S22R,DDI08ASS1222R,DDI08ASS1322R,DDI08ASS1S22R,DDL08AMA1222R,DDL08AMA1322R,DDL08AMA1S22R,DDL08ARE1222R,DDL08ARE1322R,DDL08ARE1S22R,DDL08ASC1222R,DDL08ASC1322R,DDL08ASC1S22R,DDL08ASS1222R,DDL08ASS1322R,DDL08ASS1S22R,DDM08AMA1222R,DDM08AMA1322R,DDM08AMA1S22R,DDM08ARE1222R,DDM08ARE1322R,DDM08ARE1S22R,DDM08ASC1222R,DDM08ASC1322R,DDM08ASC1S22R,DDM08ASS1222R,DDM08ASS1322R,DDM08ASS1S22R,DDR08AMA1222R,DDR08AMA1322R,DDR08AMA1S22R,DDR08ARE1222R,DDR08ARE1322R,DDR08ARE1S22R,DDR08ASC1222R,DDR08ASC1322R,DDR08ASC1S22R,DDR08ASS1222R,DDR08ASS1322R,DDR08ASS1S22R,DDS08AMA1222R,DDS08AMA1322R,DDS08AMA1S22R,DDS08ARE1222R,DDS08ARE1322R,DDS08ARE1S22R,DDS08ASC1222R,DDS08ASC1322R,DDS08ASC1S22R,DDS08ASS1222R,DDS08ASS1322R,DDS08ASS1S22R,DDW08AMA1222R,DDW08AMA1322R,DDW08AMA1S22R,DDW08ARE1222R,DDW08ARE1322R,DDW08ARE1S22R,DDW08ASC1222R,DDW08ASC1322R,DDW08ASC1S22R,DDW08ASS1222R,DDW08ASS1322R,DDW08ASS1S22R,DISTNAME,DNC08AMA1222R,DNC08AMA1322R,DNC08AMA1S22R,DNC08ARE1222R,DNC08ARE1322R,DNC08ARE1S22R,DNC08ASC1222R,DNC08ASC1322R,DNC08ASC1S22R,DNC08ASS1222R,DNC08ASS1322R,DNC08ASS1S22R,DNM08AMA1222R,DNM08AMA1322R,DNM08AMA1S22R,DNM08ARE1222R,DNM08ARE1322R,DNM08ARE1S22R,DNM08ASC1222R,DNM08ASC1322R,DNM08ASC1S22R,DNM08ASS1222R,DNM08ASS1322R,DNM08ASS1S22R,DNS08AMA1222R,DNS08AMA1322R,DNS08AMA1S22R,DNS08ARE1222R,DNS08ARE1322R,DNS08ARE1S22R,DNS08ASC1222R,DNS08ASC1322R,DNS08ASC1S22R,DNS08ASS1222R,DNS08ASS1322R,DNS08ASS1S22R
"'122901",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,10,0,80,33,17,83,25,17,83,17,0,50,.,.,.,.,.,.,.,.,.,.,.,.,0,0,60,20,0,80,0,0,60,0,0,0,20,0,60,33,17,100,17,17,67,17,0,33,0,0,71,14,0,71,0,0,71,0,0,14,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,100,33,17,67,33,17,100,17,0,67,0,0,67,17,0,67,0,0,67,0,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,60,40,100,60,40,100,40,0,100,"FT DAVIS ISD",0,0,71,14,0,71,0,0,71,0,0,29,-1,-1,-1,60,40,100,60,40,100,40,0,80,.,.,.,.,.,.,.,.,.,.,.,.
"'122902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"VALENTINE ISD",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.
"'123803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6,0,29,35,24,71,18,0,41,12,6,24,0,0,23,38,23,69,15,0,46,8,8,23,6,0,25,38,25,69,19,0,44,13,6,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8,0,31,31,23,77,23,0,46,15,8,31,0,0,8,25,8,58,8,0,25,0,0,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,"TEKOA ACADEMY OF ACCELERATED STUDIES STEM SCHOOL",11,0,33,33,33,56,33,0,56,22,11,33,0,0,25,38,13,88,0,0,25,0,0,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'123805",28,12,80,64,36,88,60,28,80,36,24,64,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,24,7,78,62,31,93,51,20,82,27,13,60,22,0,78,56,22,100,56,22,89,11,0,44,24,5,76,59,27,93,49,20,80,27,12,61,33,5,90,67,33,95,48,19,86,14,10,57,21,6,79,64,30,91,52,18,82,30,15,64,.,.,.,.,.,.,.,.,.,.,.,.,20,5,75,60,25,85,55,20,80,30,15,60,17,8,67,58,29,92,54,21,79,38,17,63,19,3,75,56,22,91,53,16,75,25,9,56,20,20,60,40,20,80,20,20,60,40,20,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"EHRHART SCHOOL",30,7,77,63,37,97,60,27,83,23,13,60,13,7,80,60,20,87,33,7,80,33,13,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'123807",.,.,.,51,31,88,27,8,64,22,12,56,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,61,35,91,34,12,70,29,14,66,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,60,35,92,32,10,69,28,13,67,.,.,.,58,35,92,25,7,66,20,10,63,.,.,.,61,35,92,33,11,70,28,13,66,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,40,21,84,19,5,55,10,7,48,.,.,.,66,36,91,46,18,75,41,20,71,.,.,.,49,24,87,22,4,59,20,9,56,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,"BOB HOPE SCHOOL",.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,63,36,92,35,12,71,29,14,67,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'123905",32,7,73,50,32,80,41,25,73,23,7,55,50,0,67,71,71,86,71,14,86,29,14,57,63,38,94,80,72,92,84,60,96,56,24,92,.,.,.,.,.,.,.,.,.,.,.,.,49,15,78,67,46,87,58,26,85,34,17,69,32,11,58,53,32,71,37,5,71,18,5,55,40,11,73,57,39,82,46,21,78,27,12,58,51,16,80,73,52,90,57,20,84,32,19,67,48,14,84,65,46,87,55,28,86,33,19,66,.,.,.,.,.,.,.,.,.,.,.,.,33,8,75,46,29,78,39,22,73,20,7,51,46,14,77,61,40,84,59,32,87,35,16,71,33,7,68,52,28,77,43,16,76,18,9,58,6,0,27,24,12,35,18,3,32,9,3,30,52,14,79,69,45,89,60,25,86,35,18,71,"NEDERLAND ISD",53,17,81,71,48,90,62,28,88,37,20,73,33,6,71,53,39,76,44,18,75,23,8,53,80,20,100,83,50,100,50,17,100,33,17,100
"'123907",25,4,54,34,20,62,20,6,47,5,3,26,.,.,.,.,.,.,.,.,.,.,.,.,55,0,73,68,55,73,64,14,82,23,14,64,.,.,.,.,.,.,.,.,.,.,.,.,19,4,48,41,22,69,22,8,52,11,5,30,12,3,36,34,17,64,16,7,44,9,5,24,18,3,49,40,20,69,21,5,51,9,4,30,21,3,50,44,22,75,20,6,53,7,3,27,25,5,58,46,25,75,24,8,58,11,3,34,20,0,40,20,0,40,20,0,40,0,0,40,21,2,47,24,14,52,13,3,38,3,3,18,17,4,46,38,22,63,24,10,52,14,6,34,20,4,49,32,16,62,17,6,45,8,5,24,14,9,21,20,11,36,16,11,25,14,11,21,9,0,55,46,15,69,31,8,62,15,0,31,"PORT ARTHUR ISD",21,4,51,46,25,71,25,9,57,13,6,35,13,2,39,27,14,62,13,4,39,4,2,16,-1,-1,-1,83,67,100,67,33,100,50,33,67
"'123908",22,3,50,16,13,63,9,3,47,3,0,19,25,0,63,29,14,86,29,0,71,14,14,14,42,19,81,67,52,89,48,26,81,4,0,48,.,.,.,.,.,.,.,.,.,.,.,.,32,7,75,53,32,85,37,15,73,13,6,46,4,0,61,27,9,82,5,0,55,0,0,38,24,5,66,45,25,81,27,10,63,9,3,42,26,5,74,55,33,88,32,11,69,7,5,39,27,5,72,48,28,82,32,14,65,12,6,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,0,39,4,0,61,0,0,39,0,0,9,37,9,75,50,30,81,42,19,77,19,7,54,11,3,58,31,12,74,12,3,53,5,2,26,16,3,38,13,0,32,9,6,44,3,0,23,36,8,78,57,34,86,42,16,78,15,7,54,"PORT NECHES-GROVES ISD",32,8,77,57,34,86,39,16,74,13,7,48,29,5,66,39,24,81,31,11,68,11,4,40,70,10,90,56,22,78,44,22,89,22,22,67
"'123910",22,9,48,40,25,69,17,6,42,11,5,28,19,8,50,70,41,78,31,8,58,26,19,52,77,60,89,76,62,90,77,50,87,55,41,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,9,44,40,23,67,19,7,44,15,8,34,14,4,33,31,17,60,11,2,33,10,5,26,18,6,39,35,20,62,15,4,39,12,5,28,23,9,46,47,28,72,18,6,43,14,7,35,29,13,56,48,29,74,23,8,52,18,9,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,3,36,24,13,58,5,0,29,6,3,15,21,10,42,34,19,61,21,8,45,17,9,33,19,8,38,36,22,61,15,5,37,12,6,27,17,7,22,19,4,31,16,1,22,17,4,19,45,20,71,66,38,86,51,28,83,38,25,67,"BEAUMONT ISD",23,10,45,41,24,68,20,7,45,16,9,35,13,5,38,35,15,59,14,6,39,9,3,26,9,5,41,23,14,59,17,0,42,13,13,35
"'123913",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,17,0,78,79,64,94,64,18,88,45,30,85,0,0,40,86,71,100,64,29,86,43,29,86,17,0,75,86,68,95,64,14,86,41,23,82,20,0,60,93,86,100,79,21,86,50,29,86,14,0,100,82,73,100,64,0,100,45,27,91,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,0,85,68,47,89,53,16,89,42,32,84,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,40,0,80,57,43,71,57,29,71,43,29,71,"SABINE PASS ISD",18,0,91,68,58,95,58,16,89,37,32,84,14,0,57,93,71,93,71,21,86,57,29,86,.,.,.,.,.,.,.,.,.,.,.,.
"'123914",0,0,44,53,20,67,36,7,50,13,7,33,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,21,2,66,61,41,85,41,16,77,30,16,56,8,0,31,50,31,75,25,0,56,13,0,44,8,0,51,44,25,73,30,9,59,21,11,38,21,1,66,71,43,89,29,16,75,20,11,51,8,0,57,66,48,82,35,14,70,23,14,43,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,25,45,0,55,18,0,36,0,0,18,20,3,67,51,39,80,53,16,79,41,22,60,4,0,49,42,18,73,17,1,61,6,3,30,0,0,9,0,0,25,9,0,18,0,0,0,28,3,76,60,37,88,44,19,84,35,19,63,"HAMSHIRE-FANNETT ISD",23,3,68,62,41,85,40,19,75,29,16,55,13,0,61,59,41,85,41,6,82,32,15,56,20,0,60,40,20,100,-1,-1,-1,20,0,80
"'124901",73,36,100,55,18,82,27,0,73,9,0,45,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,75,34,95,66,39,88,45,11,79,21,9,70,.,.,.,.,.,.,.,.,.,.,.,.,74,33,95,64,38,89,44,9,77,20,11,68,80,37,98,73,49,93,37,5,78,20,7,66,76,34,96,66,41,89,45,11,80,22,9,70,.,.,.,.,.,.,.,.,.,.,.,.,78,44,100,44,11,78,33,0,78,11,0,44,69,31,91,57,29,83,54,17,80,23,11,74,72,31,86,52,24,79,41,7,76,14,7,66,50,0,100,50,17,50,33,0,67,50,17,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"JIM HOGG COUNTY ISD",83,40,97,67,41,90,51,11,83,22,10,75,38,8,85,62,31,77,15,8,62,15,8,46,.,.,.,.,.,.,.,.,.,.,.,.
"'125901",23,0,54,14,14,50,23,8,46,0,0,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,16,3,53,38,21,64,20,8,47,8,3,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15,2,52,35,18,62,17,6,43,6,2,25,18,2,60,50,32,73,22,8,46,4,1,24,16,2,52,38,21,63,19,8,44,8,3,26,.,.,.,.,.,.,.,.,.,.,.,.,27,0,55,17,17,50,27,9,45,0,0,25,15,3,47,26,10,56,18,9,47,13,4,32,8,1,38,20,8,47,8,2,28,2,1,16,26,17,34,27,8,41,29,11,40,19,6,33,13,6,63,33,17,78,28,6,78,17,0,56,"ALICE ISD",17,3,52,38,21,63,19,9,44,8,2,29,15,2,56,38,21,71,24,8,57,12,4,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'125902",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13,3,48,43,20,87,3,3,40,3,3,23,.,.,.,.,.,.,.,.,.,.,.,.,17,4,52,41,18,82,5,5,41,5,5,23,13,0,38,25,13,81,0,0,25,0,0,19,14,4,54,44,22,89,4,4,44,4,4,26,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13,7,60,64,29,93,7,7,57,7,7,29,0,0,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"BEN BOLT-PALITO BLANCO ISD",13,0,50,39,17,83,0,0,39,0,0,26,14,14,43,57,29,100,14,14,43,14,14,14,.,.,.,.,.,.,.,.,.,.,.,.
"'125903",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,39,14,66,52,38,83,49,28,74,33,20,59,.,.,.,.,.,.,.,.,.,.,.,.,28,8,61,41,24,80,37,20,68,25,14,48,47,20,67,64,49,90,49,26,77,28,16,64,31,9,65,48,27,82,44,19,74,25,12,49,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,32,9,65,41,28,76,49,29,72,37,24,54,21,1,50,31,16,75,31,11,63,16,8,40,21,16,21,25,20,50,30,20,35,30,15,40,53,22,67,60,56,86,56,40,76,44,32,74,"ORANGE GROVE ISD",40,16,68,49,37,82,48,27,74,33,23,60,35,6,58,59,41,84,50,31,75,31,13,56,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'125905",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,30,2,74,45,29,77,27,9,71,11,5,38,.,.,.,.,.,.,.,.,.,.,.,.,24,2,71,44,25,75,23,8,69,8,2,35,31,3,75,48,32,81,19,6,71,0,0,32,28,0,72,44,27,75,23,10,69,10,4,37,.,.,.,.,.,.,.,.,.,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,28,0,72,40,24,72,36,12,72,24,12,44,15,2,63,33,20,68,13,5,60,10,5,30,11,0,56,38,13,50,13,13,50,0,0,38,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,"PREMONT ISD",26,3,74,44,29,71,26,9,65,12,3,44,35,0,74,45,27,86,27,9,82,9,9,27,.,.,.,.,.,.,.,.,.,.,.,.
"'125906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"LA GLORIA ISD",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
"'126901",23,1,57,44,18,70,27,6,56,21,10,38,29,14,29,50,40,80,60,30,70,30,10,50,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28,4,60,47,26,74,32,14,63,23,12,47,18,0,64,25,13,75,0,0,38,13,13,25,23,3,57,42,17,68,26,8,52,16,7,40,27,6,64,66,37,83,33,14,67,23,10,45,26,2,55,42,20,68,28,10,57,20,10,37,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,24,1,54,41,13,64,23,3,52,14,6,33,28,3,58,34,17,68,31,14,59,23,13,48,18,1,49,36,14,65,21,4,49,14,5,35,13,0,13,4,0,32,8,4,32,4,0,16,30,6,67,53,30,79,35,17,68,26,14,57,"ALVARADO ISD",30,4,64,52,27,77,34,13,66,22,12,48,22,4,49,33,21,65,25,16,52,26,11,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'126902",21,6,45,43,27,74,41,19,62,28,19,51,10,3,60,63,39,83,40,18,73,34,20,61,80,40,80,71,71,86,86,79,93,57,57,86,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,19,5,56,53,35,80,44,22,74,33,19,64,5,0,43,45,30,69,28,10,64,25,10,56,16,3,47,45,26,74,35,16,66,23,12,54,19,5,61,62,46,88,46,24,78,30,17,65,17,4,51,44,28,76,36,14,67,26,14,54,-1,-1,-1,29,0,71,57,29,57,43,29,57,20,7,45,40,22,73,36,16,59,25,16,48,20,5,52,45,25,72,42,21,71,36,20,64,8,1,44,28,13,66,20,6,58,14,6,46,8,1,21,13,2,39,13,3,33,13,3,28,23,6,61,57,38,83,48,26,79,37,21,70,"BURLESON ISD",21,6,57,53,36,81,46,25,77,36,20,66,16,1,56,53,32,77,37,15,69,28,15,59,19,5,52,29,13,71,17,4,57,21,13,58
"'126903",14,6,47,28,9,58,17,5,41,7,1,26,31,12,81,52,29,86,36,14,73,14,5,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,60,0,0,40,0,0,10,0,0,10,25,9,59,41,22,72,32,13,61,12,3,41,0,0,46,38,8,69,8,0,48,4,0,23,20,7,54,34,16,66,23,8,53,9,2,33,26,9,60,45,27,76,28,12,56,9,4,34,20,7,54,33,17,65,25,8,49,10,1,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,6,44,26,9,57,18,5,42,7,1,26,25,9,58,38,19,69,35,14,64,15,3,46,12,3,46,25,11,60,16,4,45,5,0,25,21,5,35,21,7,36,19,5,31,20,10,24,34,11,64,50,30,80,42,20,74,16,6,49,"CLEBURNE ISD",27,10,61,43,24,74,34,14,63,11,3,42,20,6,55,37,19,66,25,12,53,14,5,38,22,11,44,63,50,75,25,13,63,13,0,38
"'126904",40,20,50,30,0,60,40,20,60,20,10,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,44,13,79,60,41,85,70,45,88,46,27,83,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,43,21,71,43,19,71,50,24,76,36,12,67,39,12,79,65,50,85,72,50,85,35,26,78,43,11,71,52,24,76,52,28,76,48,21,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,47,14,79,56,34,84,69,42,91,55,28,86,30,9,61,38,12,74,38,15,74,24,6,71,29,14,43,29,0,71,29,14,57,29,14,71,46,14,81,59,43,86,74,49,92,43,27,82,"GRANDVIEW ISD",47,11,81,63,42,89,70,47,89,52,33,85,39,18,76,54,38,76,70,43,86,35,16,78,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
"'126905",20,2,62,54,36,84,41,16,79,15,7,51,20,0,40,22,11,89,56,11,89,44,0,67,.,.,.,100,80,100,100,100,100,80,20,100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,6,72,64,40,89,58,27,87,39,20,71,50,17,75,71,41,88,71,29,76,53,18,82,26,8,66,57,35,85,48,21,81,33,16,62,25,6,67,74,49,93,55,25,85,32,15,67,20,2,68,56,33,83,44,17,81,23,12,57,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,0,62,50,29,81,36,10,76,12,3,49,33,7,76,56,33,85,60,29,89,44,24,74,15,2,60,42,22,77,29,9,75,16,6,48,18,2,39,21,6,45,26,9,45,19,4,32,33,8,75,68,44,91,63,31,91,45,24,76,"JOSHUA ISD",33,6,74,67,44,91,59,30,89,39,21,71,23,7,68,57,33,85,55,22,83,38,17,70,14,0,86,70,30,90,40,10,100,50,30,80
"'126906",14,0,64,14,7,79,0,0,29,14,7,43,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,.,.,.,-1,-1,-1,-1,-1,-1,-1,-1,-1,27,0,91,36,18,91,0,0,36,18,0,82,46,9,82,51,29,86,29,14,66,38,24,68,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,48,12,86,55,30,86,25,13,64,34,21,71,44,6,81,53,30,86,30,14,67,33,19,58,41,14,77,42,23,85,31,15,65,35,19,65,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14,0,64,14,7,79,0,0,29,14,7,43,48,14,83,48,27,85,27,15,64,45,30,82,26,0,69,28,10,72,3,0,41,18,5,51,14,0,43,25,13,38,13,13,38,25,25,38,61,11,86,63,34,84,34,16,75,44,34,69,"KEENE ISD",38,6,85,51,33,84,33,19,72,42,23,72,55,13,77,52,24,88,24,9,58,33,24,64,.,.,.,.,.,.,.,.,.,.,.,.
