DISTRICT,D20GR21N,D20GR21R,D30GR21N,D30GR21R,D40GR21N,D40GR21R,DA0GA21N,DA0GA21P,DA0GE21N,DA0GE21P,DA0GH21N,DA0GH21P,DA0GM21N,DA0GM21P,DA0GN21N,DA0GN21P,DA0GR21N,DA0GR21R,DB0GR21N,DB0GR21R,DE0GR21N,DE0GR21R,DH0GR21N,DH0GR21R,DI0GR21N,DI0GR21R,DISTNAME,DL0GR21N,DL0GR21R,DR0GR21N,DR0GR21R,DS0GR21N,DS0GR21R,DW0GR21N,DW0GR21R
"'123805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"EHRHART SCHOOL",.,.,.,.,.,.,.,.
"'123807",1,1,2,1.9,0,0,97,93.3,7,6.7,0,0,0,0,0,0,104,100,4,3.8,95,91.3,95,91.3,0,0,"BOB HOPE SCHOOL",18,17.3,34,32.7,6,5.8,2,1.9
"'123905",4,1.3,26,8.2,0,0,229,72,88,27.7,0,0,1,0.3,0,0,318,100,22,6.9,132,41.5,95,29.9,3,0.9,"NEDERLAND ISD",7,2.2,103,32.4,29,9.1,168,52.8
"'123907",4,1.2,31,9,0,0,181,52.5,111,32.2,0,0,0,0,53,15.4,345,100,178,51.6,264,76.5,120,34.8,8,2.3,"PORT ARTHUR ISD",39,11.3,122,35.4,27,7.8,4,1.2
"'123908",13,4,26,7.9,0,0,4,1.2,0,0,268,81.7,0,0,56,17.1,328,100,6,1.8,114,34.8,84,25.6,1,0.3,"PORT NECHES-GROVES ISD",9,2.7,133,40.5,19,5.8,198,60.4
"'123910",18,1.7,38,3.6,2,0.2,544,52,186,17.8,0,0,4,0.4,312,29.8,1046,100,614,58.7,735,70.3,252,24.1,3,0.3,"BEAUMONT ISD",53,5.1,384,36.7,95,9.1,119,11.4
"'123913",0,0,1,3.1,1,3.1,0,0,31,96.9,0,0,0,0,1,3.1,32,100,8,25,15,46.9,13,40.6,0,0,"SABINE PASS ISD",0,0,1,3.1,0,0,9,28.1
"'123914",2,1.6,2,1.6,0,0,121,96.8,3,2.4,0,0,0,0,1,0.8,125,100,11,8.8,32,25.6,15,12,0,0,"HAMSHIRE-FANNETT ISD",2,1.6,61,48.8,6,4.8,95,76
"'124901",0,0,0,0,0,0,54,78.3,1,1.4,0,0,0,0,14,20.3,69,100,0,0,61,88.4,69,100,0,0,"JIM HOGG COUNTY ISD",2,2.9,22,31.9,6,8.7,0,0
"'125901",0,0,3,1.1,0,0,223,82,2,0.7,0,0,0,0,47,17.3,272,100,3,1.1,175,64.3,255,93.8,0,0,"ALICE ISD",8,2.9,97,35.7,27,9.9,11,4
"'125902",0,0,0,0,0,0,33,97.1,0,0,0,0,0,0,1,2.9,34,100,0,0,26,76.5,33,97.1,0,0,"BEN BOLT-PALITO BLANCO ISD",1,2.9,21,61.8,4,11.8,1,2.9
"'125903",1,1.1,1,1.1,0,0,85,91.4,0,0,0,0,0,0,8,8.6,93,100,0,0,52,55.9,52,55.9,0,0,"ORANGE GROVE ISD",1,1.1,26,28,8,8.6,39,41.9
"'125905",0,0,0,0,0,0,36,66.7,9,16.7,0,0,0,0,9,16.7,54,100,0,0,48,88.9,53,98.1,0,0,"PREMONT ISD",1,1.9,23,42.6,11,20.4,1,1.9
"'125906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"LA GLORIA ISD",.,.,.,.,.,.,.,.
"'126901",6,2.6,0,0,0,0,167,72.3,0,0,0,0,0,0,64,27.7,231,100,12,5.2,135,58.4,96,41.6,1,0.4,"ALVARADO ISD",24,10.4,87,37.7,5,2.2,116,50.2
"'126902",31,3.5,11,1.2,3,0.3,673,76.4,40,4.5,0,0,2,0.2,166,18.8,881,100,73,8.3,244,27.7,192,21.8,3,0.3,"BURLESON ISD",32,3.6,302,34.3,62,7,568,64.5
"'126903",9,2,2,0.4,6,1.3,289,64.9,7,1.6,0,0,0,0,149,33.5,445,100,12,2.7,210,47.2,212,47.6,2,0.4,"CLEBURNE ISD",70,15.7,240,53.9,38,8.5,202,45.4
"'126904",3,3.2,2,2.1,0,0,76,80,2,2.1,0,0,0,0,17,17.9,95,100,1,1.1,27,28.4,15,15.8,0,0,"GRANDVIEW ISD",3,3.2,30,31.6,6,6.3,74,77.9
"'126905",10,2.8,2,0.6,0,0,347,96.4,9,2.5,0,0,0,0,4,1.1,360,100,5,1.4,137,38.1,96,26.7,1,0.3,"JOSHUA ISD",25,6.9,91,25.3,29,8.1,246,68.3
"'126906",1,1.1,2,2.3,16,18.4,76,87.4,1,1.1,0,0,0,0,10,11.5,87,100,2,2.3,64,73.6,40,46,3,3.4,"KEENE ISD",18,20.7,42,48.3,6,6.9,23,26.4
"'126907",1,1.9,0,0,1,1.9,34,64.2,1,1.9,0,0,0,0,18,34,53,100,0,0,18,34,12,22.6,0,0,"RIO VISTA ISD",3,5.7,13,24.5,5,9.4,39,73.6
"'126908",3,2.5,1,0.8,0,0,103,85.8,1,0.8,0,0,0,0,16,13.3,120,100,7,5.8,83,69.2,77,64.2,0,0,"VENUS ISD",11,9.2,60,50,8,6.7,32,26.7
"'126911",2,1.4,1,0.7,0,0,106,72.1,20,13.6,0,0,0,0,21,14.3,147,100,3,2,61,41.5,49,33.3,0,0,"GODLEY ISD",7,4.8,71,48.3,11,7.5,92,62.6
"'127901",0,0,0,0,0,0,45,78.9,0,0,0,0,0,0,12,21.1,57,100,1,1.8,29,50.9,26,45.6,0,0,"ANSON ISD",0,0,37,64.9,11,19.3,30,52.6
"'127903",1,3.4,1,3.4,0,0,27,93.1,0,0,0,0,0,0,2,6.9,29,100,0,0,15,51.7,10,34.5,0,0,"HAMLIN COLLEGIATE ISD",0,0,17,58.6,2,6.9,17,58.6
"'127904",0,0,0,0,0,0,37,71.2,0,0,0,0,0,0,15,28.8,52,100,0,0,28,53.8,11,21.2,0,0,"HAWLEY ISD",0,0,18,34.6,3,5.8,41,78.8
"'127905",1,16.7,0,0,0,0,5,83.3,0,0,0,0,1,16.7,0,0,6,100,0,0,3,50,4,66.7,0,0,"LUEDERS-AVOCA ISD",0,0,2,33.3,1,16.7,1,16.7
"'127906",1,2.2,0,0,0,0,38,84.4,1,2.2,0,0,0,0,6,13.3,45,100,7,15.6,27,60,18,40,1,2.2,"STAMFORD ISD",0,0,26,57.8,6,13.3,18,40
"'128901",1,1,0,0,0,0,75,75.8,6,6.1,0,0,0,0,18,18.2,99,100,5,5.1,63,63.6,55,55.6,0,0,"KARNES CITY ISD",2,2,38,38.4,10,10.1,38,38.4
"'128902",1,2,0,0,0,0,39,76.5,5,9.8,0,0,0,0,7,13.7,51,100,0,0,36,70.6,44,86.3,0,0,"KENEDY ISD",1,2,27,52.9,11,21.6,6,11.8
"'128903",0,0,0,0,0,0,9,69.2,0,0,0,0,0,0,4,30.8,13,100,0,0,9,69.2,11,84.6,0,0,"RUNGE ISD",0,0,13,100,3,23.1,2,15.4
"'128904",0,0,1,4,0,0,25,100,0,0,0,0,0,0,0,0,25,100,0,0,4,16,6,24,0,0,"FALLS CITY ISD",1,4,3,12,1,4,18,72
"'129901",13,3.8,3,0.9,0,0,324,94.5,1,0.3,1,0.3,0,0,17,5,343,100,62,18.1,160,46.6,107,31.2,1,0.3,"CRANDALL ISD",24,7,139,40.5,31,9,157,45.8
"'129902",27,3.2,23,2.8,2,0.2,703,84.2,36,4.3,0,0,0,0,96,11.5,835,100,191,22.9,227,27.2,237,28.4,4,0.5,"FORNEY ISD",31,3.7,332,39.8,94,11.3,351,42
"'129903",3,1.1,4,1.4,0,0,271,95.4,1,0.4,1,0.4,1,0.4,10,3.5,284,100,16,5.6,186,65.5,133,46.8,1,0.4,"KAUFMAN ISD",25,8.8,203,71.5,20,7,127,44.7
"'129904",4,3.2,0,0,0,0,77,61.1,34,27,0,0,0,0,15,11.9,126,100,3,2.4,89,70.6,37,29.4,2,1.6,"KEMP ISD",11,8.7,53,42.1,15,11.9,80,63.5
"'129905",6,2.4,3,1.2,0,0,250,98.4,1,0.4,0,0,1,0.4,2,0.8,254,100,1,0.4,142,55.9,49,19.3,0,0,"MABANK ISD",3,1.2,122,48,21,8.3,195,76.8
"'129906",2,0.7,2,0.7,0,0,206,75.5,17,6.2,0,0,0,0,50,18.3,273,100,61,22.3,161,59,149,54.6,1,0.4,"TERRELL ISD",28,10.3,143,52.4,28,10.3,58,21.2
"'129910",0,0,0,0,0,0,60,85.7,0,0,0,0,0,0,10,14.3,70,100,3,4.3,23,32.9,19,27.1,0,0,"SCURRY-ROSSER ISD",2,2.9,7,10,5,7.1,48,68.6
"'130801",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,2,100,0,0,2,100,2,100,0,0,"MEADOWLAND CHARTER DISTRICT",0,0,2,100,1,50,0,0
"'130901",17,2.4,9,1.3,0,0,621,88,24,3.4,2,0.3,1,0.1,58,8.2,706,100,7,1,87,12.3,215,30.5,4,0.6,"BOERNE ISD",12,1.7,192,27.2,49,6.9,454,64.3
"'130902",1,1.2,0,0,0,0,78,91.8,0,0,0,0,0,0,7,8.2,85,100,1,1.2,23,27.1,39,45.9,0,0,"COMFORT ISD",3,3.5,20,23.5,10,11.8,44,51.8
"'131001",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"KENEDY COUNTY WIDE CSD",.,.,.,.,.,.,.,.
"'132902",0,0,0,0,0,0,10,90.9,0,0,0,0,0,0,1,9.1,11,100,0,0,6,54.5,3,27.3,0,0,"JAYTON-GIRARD ISD",0,0,1,9.1,3,27.3,8,72.7
"'133901",0,0,1,2.6,0,0,25,64.1,0,0,0,0,0,0,14,35.9,39,100,0,0,24,61.5,22,56.4,0,0,"CENTER POINT ISD",4,10.3,21,53.8,6,15.4,16,41
"'133902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"HUNT ISD",.,.,.,.,.,.,.,.
"'133903",7,2.1,7,2.1,2,0.6,246,75.2,0,0,1,0.3,0,0,80,24.5,327,100,6,1.8,116,35.5,138,42.2,0,0,"KERRVILLE ISD",15,4.6,140,42.8,35,10.7,167,51.1
"'133904",2,3.2,0,0,0,0,61,98.4,0,0,0,0,0,0,1,1.6,62,100,0,0,28,45.2,15,24.2,0,0,"INGRAM ISD",3,4.8,27,43.5,2,3.2,45,72.6
"'133905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"DIVIDE ISD",.,.,.,.,.,.,.,.
"'134901",1,3,0,0,0,0,22,66.7,10,30.3,0,0,0,0,1,3,33,100,0,0,18,54.5,16,48.5,0,0,"JUNCTION ISD",1,3,15,45.5,6,18.2,16,48.5
"'135001",0,0,0,0,0,0,6,100,0,0,0,0,0,0,0,0,6,100,0,0,0,0,0,0,0,0,"GUTHRIE CSD",0,0,0,0,0,0,6,100
"'136901",1,2.6,0,0,0,0,32,84.2,0,0,0,0,0,0,6,15.8,38,100,1,2.6,24,63.2,26,68.4,0,0,"BRACKETT ISD",1,2.6,13,34.2,10,26.3,10,26.3
"'137901",0,0,2,1.1,0,0,164,88.2,9,4.8,0,0,1,0.5,12,6.5,186,100,6,3.2,126,67.7,152,81.7,0,0,"KINGSVILLE ISD",5,2.7,108,58.1,25,13.4,26,14
"'137902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"RICARDO ISD",.,.,.,.,.,.,.,.
"'137903",0,0,0,0,0,0,39,97.5,0,0,0,0,0,0,1,2.5,40,100,0,0,33,82.5,30,75,0,0,"RIVIERA ISD",3,7.5,16,40,5,12.5,10,25
"'137904",0,0,2,2.4,0,0,84,98.8,1,1.2,0,0,0,0,0,0,85,100,1,1.2,32,37.6,68,80,0,0,"SANTA GERTRUDIS ISD",1,1.2,3,3.5,2,2.4,14,16.5
"'138902",0,0,0,0,0,0,22,81.5,0,0,0,0,0,0,5,18.5,27,100,0,0,14,51.9,13,48.1,0,0,"KNOX CITY-O'BRIEN CISD",1,3.7,10,37,3,11.1,14,51.9
"'138903",0,0,0,0,0,0,9,64.3,3,21.4,0,0,0,0,2,14.3,14,100,1,7.1,6,42.9,6,42.9,0,0,"MUNDAY CISD",1,7.1,4,28.6,1,7.1,7,50
"'138904",1,25,0,0,0,0,3,75,1,25,0,0,0,0,0,0,4,100,0,0,3,75,1,25,0,0,"BENJAMIN ISD",0,0,0,0,0,0,2,50
"'139905",4,5.2,0,0,0,0,66,85.7,0,0,0,0,0,0,11,14.3,77,100,2,2.6,28,36.4,6,7.8,3,3.9,"CHISUM ISD",0,0,8,10.4,8,10.4,62,80.5
"'139909",7,3.5,2,1,0,0,123,61.2,41,20.4,0,0,0,0,37,18.4,201,100,54,26.9,107,53.2,45,22.4,3,1.5,"PARIS ISD",3,1.5,73,36.3,36,17.9,90,44.8
"'139911",4,2.4,1,0.6,0,0,127,74.7,0,0,0,0,0,0,43,25.3,170,100,4,2.4,57,33.5,19,11.2,3,1.8,"NORTH LAMAR ISD",2,1.2,45,26.5,14,8.2,139,81.8
"'139912",1,1.9,0,0,0,0,46,86.8,1,1.9,0,0,0,0,6,11.3,53,100,1,1.9,27,50.9,3,5.7,0,0,"PRAIRILAND ISD",1,1.9,14,26.4,4,7.5,48,90.6
"'140901",0,0,0,0,0,0,5,71.4,0,0,0,0,0,0,2,28.6,7,100,0,0,6,85.7,7,100,0,0,"AMHERST ISD",3,42.9,4,57.1,2,28.6,0,0
"'140904",0,0,0,0,0,0,81,92,0,0,0,0,0,0,7,8,88,100,6,6.8,66,75,65,73.9,0,0,"LITTLEFIELD ISD",4,4.5,23,26.1,11,12.5,17,19.3
"'140905",0,0,0,0,0,0,43,81.1,1,1.9,0,0,0,0,9,17,53,100,1,1.9,25,47.2,39,73.6,0,0,"OLTON ISD",6,11.3,21,39.6,8,15.1,13,24.5
"'140907",0,0,0,0,0,0,10,62.5,5,31.3,0,0,0,0,1,6.3,16,100,2,12.5,11,68.8,12,75,0,0,"SPRINGLAKE-EARTH ISD",0,0,8,50,5,31.3,2,12.5
"'140908",0,0,0,0,0,0,20,83.3,0,0,0,0,0,0,4,16.7,24,100,0,0,8,33.3,9,37.5,0,0,"SUDAN ISD",0,0,8,33.3,4,16.7,15,62.5
"'141901",16,6.6,2,0.8,1,0.4,209,86.7,1,0.4,0,0,0,0,31,12.9,241,100,5,2.1,105,43.6,60,24.9,1,0.4,"LAMPASAS ISD",10,4.1,65,27,33,13.7,156,64.7
"'141902",0,0,2,11.8,0,0,14,82.4,2,11.8,1,5.9,0,0,0,0,17,100,0,0,12,70.6,9,52.9,0,0,"LOMETA ISD",3,17.6,12,70.6,4,23.5,6,35.3
"'142901",0,0,1,1.1,0,0,65,70.7,0,0,0,0,0,0,27,29.3,92,100,0,0,66,71.7,87,94.6,0,0,"COTULLA ISD",7,7.6,56,60.9,23,25,4,4.3
"'143901",3,3.3,1,1.1,0,0,66,73.3,5,5.6,0,0,0,0,19,21.1,90,100,8,8.9,36,40,16,17.8,2,2.2,"HALLETTSVILLE ISD",0,0,15,16.7,12,13.3,60,66.7
"'143902",0,0,0,0,0,0,15,100,0,0,0,0,0,0,0,0,15,100,0,0,3,20,5,33.3,0,0,"MOULTON ISD",0,0,2,13.3,3,20,10,66.7
"'143903",2,2.9,0,0,0,0,63,92.6,0,0,0,0,0,0,5,7.4,68,100,4,5.9,11,16.2,6,8.8,0,0,"SHINER ISD",0,0,3,4.4,5,7.4,56,82.4
"'143904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"VYSEHRAD ISD",.,.,.,.,.,.,.,.
"'143905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"SWEET HOME ISD",.,.,.,.,.,.,.,.
"'143906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"EZZELL ISD",.,.,.,.,.,.,.,.
"'144901",3,2.3,1,0.8,0,0,105,79.5,14,10.6,0,0,0,0,13,9.8,132,100,7,5.3,71,53.8,67,50.8,0,0,"GIDDINGS ISD",11,8.3,57,43.2,21,15.9,54,40.9
"'144902",4,5.3,1,1.3,0,0,63,84,9,12,0,0,0,0,3,4,75,100,6,8,19,25.3,14,18.7,2,2.7,"LEXINGTON ISD",2,2.7,23,30.7,8,10.7,48,64
"'144903",1,8.3,0,0,0,0,10,83.3,2,16.7,0,0,0,0,0,0,12,100,7,58.3,7,58.3,2,16.7,0,0,"DIME BOX ISD",0,0,2,16.7,2,16.7,2,16.7
"'145901",0,0,0,0,0,0,52,98.1,1,1.9,0,0,0,0,0,0,53,100,1,1.9,32,60.4,27,50.9,0,0,"BUFFALO ISD",1,1.9,17,32.1,4,7.5,25,47.2
"'145902",0,0,0,0,0,0,30,100,0,0,0,0,0,0,0,0,30,100,4,13.3,7,23.3,3,10,0,0,"CENTERVILLE ISD",0,0,4,13.3,0,0,23,76.7
"'145906",3,5.1,1,1.7,0,0,54,91.5,0,0,0,0,0,0,5,8.5,59,100,4,6.8,27,45.8,9,15.3,0,0,"NORMANGEE ISD",1,1.7,29,49.2,6,10.2,42,71.2
"'145907",0,0,0,0,0,0,14,93.3,0,0,0,0,0,0,1,6.7,15,100,2,13.3,13,86.7,2,13.3,0,0,"OAKWOOD ISD",0,0,5,33.3,1,6.7,11,73.3
"'145911",0,0,0,0,0,0,48,87.3,0,0,0,0,0,0,7,12.7,55,100,0,0,21,38.2,21,38.2,0,0,"LEON ISD",7,12.7,22,40,8,14.5,34,61.8
"'146901",1,0.2,2,0.4,1,0.2,356,73.7,38,7.9,1,0.2,1,0.2,87,18,483,100,22,4.6,445,92.1,382,79.1,5,1,"CLEVELAND ISD",109,22.6,224,46.4,32,6.6,70,14.5
"'146902",7,2.3,2,0.6,0,0,240,77.4,0,0,0,0,0,0,70,22.6,310,100,16,5.2,170,54.8,153,49.4,1,0.3,"DAYTON ISD",31,10,131,42.3,26,8.4,131,42.3
"'146903",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"DEVERS ISD",.,.,.,.,.,.,.,.
"'146904",0,0,1,1.4,0,0,62,89.9,6,8.7,0,0,0,0,1,1.4,69,100,0,0,35,50.7,13,18.8,1,1.4,"HARDIN ISD",1,1.4,38,55.1,10,14.5,54,78.3
"'146905",0,0,0,0,0,0,24,85.7,2,7.1,0,0,0,0,2,7.1,28,100,3,10.7,17,60.7,4,14.3,0,0,"HULL-DAISETTA ISD",1,3.6,6,21.4,4,14.3,21,75
"'146906",3,2.4,0,0,0,0,79,62.7,29,23,0,0,0,0,18,14.3,126,100,24,19,57,45.2,48,38.1,0,0,"LIBERTY ISD",14,11.1,48,38.1,10,7.9,51,40.5
"'146907",3,2.8,1,0.9,0,0,95,87.2,2,1.8,0,0,0,0,12,11,109,100,3,2.8,56,51.4,12,11,2,1.8,"TARKINGTON ISD",0,0,38,34.9,15,13.8,88,80.7
"'147901",0,0,0,0,0,0,26,86.7,4,13.3,0,0,0,0,0,0,30,100,7,23.3,25,83.3,16,53.3,0,0,"COOLIDGE ISD",2,6.7,9,30,7,23.3,7,23.3
"'147902",5,5.1,0,0,0,0,79,79.8,9,9.1,0,0,0,0,11,11.1,99,100,9,9.1,52,52.5,21,21.2,1,1,"GROESBECK ISD",1,1,39,39.4,14,14.1,63,63.6
"'147903",1,1,1,1,0,0,96,91.4,0,0,0,0,0,0,9,8.6,105,100,27,25.7,76,72.4,58,55.2,0,0,"MEXIA ISD",11,10.5,37,35.2,12,11.4,18,17.1
"'148901",0,0,0,0,0,0,13,76.5,0,0,0,0,0,0,4,23.5,17,100,0,0,8,47.1,11,64.7,0,0,"BOOKER ISD",3,17.6,8,47.1,4,23.5,6,35.3
"'148902",0,0,0,0,0,0,7,77.8,0,0,0,0,0,0,2,22.2,9,100,0,0,4,44.4,1,11.1,0,0,"FOLLETT ISD",0,0,2,22.2,1,11.1,8,88.9
"'148905",0,0,0,0,0,0,3,75,1,25,0,0,0,0,0,0,4,100,0,0,3,75,3,75,0,0,"DARROUZETT ISD",0,0,2,50,1,25,1,25
"'149901",1,1.4,0,0,0,0,66,91.7,4,5.6,0,0,0,0,2,2.8,72,100,0,0,28,38.9,33,45.8,0,0,"GEORGE WEST ISD",0,0,27,37.5,4,5.6,38,52.8
"'149902",0,0,0,0,0,0,31,75.6,2,4.9,0,0,0,0,8,19.5,41,100,0,0,27,65.9,27,65.9,0,0,"THREE RIVERS ISD",3,7.3,11,26.8,4,9.8,14,34.1
"'150901",4,4.1,1,1,0,0,83,84.7,11,11.2,0,0,0,0,4,4.1,98,100,1,1,56,57.1,24,24.5,0,0,"LLANO ISD",3,3.1,26,26.5,10,10.2,68,69.4
"'152504",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TEXAS TECH UNIVERSITY K-12",.,.,.,.,.,.,.,.
"'152802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"RISE ACADEMY",.,.,.,.,.,.,.,.
"'152803",1,1.2,0,0,0,0,68,84,4,4.9,0,0,0,0,9,11.1,81,100,5,6.2,66,81.5,63,77.8,0,0,"TRIUMPH PUBLIC HIGH SCHOOLS-LUBBOCK",3,3.7,62,76.5,20,24.7,12,14.8
"'152806",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"BETTY M CONDRA SCHOOL FOR EDUCATION INNOVATION",.,.,.,.,.,.,.,.
"'152901",27,1.6,36,2.2,0,0,1285,77.1,29,1.7,1,0.1,29,1.7,323,19.4,1667,100,237,14.2,980,58.8,936,56.1,8,0.5,"LUBBOCK ISD",32,1.9,781,46.9,191,11.5,423,25.4
"'152902",1,2.2,0,0,0,0,43,95.6,0,0,0,0,0,0,2,4.4,45,100,0,0,23,51.1,22,48.9,0,0,"NEW DEAL ISD",0,0,29,64.4,4,8.9,22,48.9
"'152903",1,1.1,0,0,0,0,90,96.8,0,0,0,0,0,0,3,3.2,93,100,6,6.5,66,71,57,61.3,0,0,"SLATON ISD",1,1.1,41,44.1,9,9.7,29,31.2
"'152906",11,2.4,4,0.9,0,0,381,83.6,1,0.2,0,0,0,0,74,16.2,456,100,7,1.5,150,32.9,164,36,0,0,"LUBBOCK-COOPER ISD",5,1.1,126,27.6,29,6.4,270,59.2
"'152907",20,3.1,26,4,0,0,621,96.4,0,0,0,0,0,0,23,3.6,644,100,15,2.3,182,28.3,247,38.4,2,0.3,"FRENSHIP ISD",15,2.3,236,36.6,59,9.2,334,51.9
"'152908",1,1.5,0,0,0,0,56,83.6,0,0,0,0,0,0,11,16.4,67,100,3,4.5,48,71.6,39,58.2,0,0,"ROOSEVELT ISD",1,1.5,33,49.3,9,13.4,24,35.8
"'152909",0,0,0,0,0,0,104,92.9,7,6.3,0,0,0,0,1,0.9,112,100,1,0.9,30,26.8,34,30.4,0,0,"SHALLOWATER ISD",1,0.9,40,35.7,7,6.3,77,68.8
"'152910",0,0,0,0,0,0,46,69.7,0,0,0,0,0,0,20,30.3,66,100,0,0,14,21.2,26,39.4,1,1.5,"IDALOU ISD",3,4.5,12,18.2,5,7.6,39,59.1
"'153903",0,0,0,0,0,0,19,100,0,0,0,0,0,0,0,0,19,100,0,0,11,57.9,13,68.4,0,0,"O'DONNELL ISD",0,0,7,36.8,2,10.5,6,31.6
"'153904",0,0,0,0,0,0,33,94.3,0,0,0,0,0,0,2,5.7,35,100,1,2.9,17,48.6,23,65.7,0,0,"TAHOKA ISD",1,2.9,5,14.3,3,8.6,11,31.4
"'153905",0,0,0,0,0,0,29,100,0,0,0,0,0,0,0,0,29,100,0,0,5,17.2,4,13.8,0,0,"NEW HOME ISD",0,0,1,3.4,2,6.9,25,86.2
"'153907",0,0,0,0,0,0,10,83.3,0,0,0,0,0,0,2,16.7,12,100,0,0,9,75,9,75,0,0,"WILSON ISD",3,25,8,66.7,2,16.7,3,25
"'154901",1,0.7,2,1.4,0,0,137,97.2,2,1.4,0,0,0,0,2,1.4,141,100,23,16.3,87,61.7,59,41.8,0,0,"MADISONVILLE CISD",3,2.1,34,24.1,15,10.6,56,39.7
"'154903",0,0,1,4.5,0,0,15,68.2,5,22.7,0,0,0,0,2,9.1,22,100,0,0,13,59.1,6,27.3,0,0,"NORTH ZULCH ISD",0,0,17,77.3,1,4.5,15,68.2
"'155901",2,2.5,3,3.8,0,0,70,87.5,0,0,0,0,0,0,10,12.5,80,100,29,36.3,55,68.8,5,6.3,1,1.3,"JEFFERSON ISD",0,0,18,22.5,12,15,40,50
"'156902",1,2.1,0,0,0,0,47,100,0,0,0,0,0,0,0,0,47,100,0,0,19,40.4,33,70.2,0,0,"STANTON ISD",3,6.4,26,55.3,5,10.6,13,27.7
"'156905",0,0,0,0,0,0,14,100,0,0,0,0,0,0,0,0,14,100,0,0,0,0,6,42.9,0,0,"GRADY ISD",0,0,0,0,0,0,8,57.1
"'157901",0,0,0,0,0,0,38,90.5,0,0,0,0,0,0,4,9.5,42,100,0,0,19,45.2,13,31,0,0,"MASON ISD",2,4.8,13,31,2,4.8,29,69
"'158901",4,1.7,2,0.8,0,0,207,87,0,0,0,0,0,0,31,13,238,100,28,11.8,165,69.3,158,66.4,0,0,"BAY CITY ISD",21,8.8,119,50,18,7.6,46,19.3
"'158902",3,4.5,0,0,0,0,54,81.8,0,0,0,0,0,0,12,18.2,66,100,1,1.5,37,56.1,30,45.5,0,0,"TIDEHAVEN ISD",2,3,13,19.7,5,7.6,32,48.5
"'158904",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"MATAGORDA ISD",.,.,.,.,.,.,.,.
"'158905",2,2.2,11,12.2,0,0,83,92.2,0,0,0,0,0,0,7,7.8,90,100,2,2.2,56,62.2,60,66.7,0,0,"PALACIOS ISD",6,6.7,29,32.2,12,13.3,15,16.7
"'158906",4,5.7,1,1.4,0,0,51,72.9,10,14.3,0,0,0,0,9,12.9,70,100,4,5.7,33,47.1,26,37.1,0,0,"VAN VLECK ISD",0,0,28,40,3,4.3,35,50
"'159901",2,0.2,1,0.1,0,0,794,81.9,0,0,0,0,0,0,176,18.1,970,100,0,0,762,78.6,949,97.8,9,0.9,"EAGLE PASS ISD",167,17.2,539,55.6,79,8.1,9,0.9
"'160901",2,2.4,1,1.2,0,0,59,69.4,18,21.2,0,0,5,5.9,3,3.5,85,100,0,0,49,57.6,46,54.1,0,0,"BRADY ISD",2,2.4,22,25.9,14,16.5,36,42.4
"'160904",0,0,0,0,0,0,9,100,0,0,0,0,0,0,0,0,9,100,0,0,4,44.4,2,22.2,0,0,"ROCHELLE ISD",0,0,3,33.3,2,22.2,7,77.8
"'160905",0,0,0,0,0,0,3,100,0,0,0,0,0,0,0,0,3,100,0,0,2,66.7,2,66.7,0,0,"LOHN ISD",0,0,0,0,1,33.3,1,33.3
"'161801",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"WACO CHARTER SCHOOL",.,.,.,.,.,.,.,.
"'161802",2,6.7,0,0,0,0,27,90,0,0,0,0,0,0,3,10,30,100,12,40,17,56.7,13,43.3,0,0,"RAPOPORT ACADEMY PUBLIC SCHOOL",0,0,17,56.7,5,16.7,3,10
"'161807",11,2.2,73,14.5,2,0.4,368,73.3,81,16.1,0,0,0,0,53,10.6,502,100,97,19.3,277,55.2,242,48.2,2,0.4,"HARMONY PUBLIC SCHOOLS - NORTH TEXAS",75,14.9,286,57,51,10.2,75,14.9
