DISTRICT,D20GR20N,D20GR20R,D30GR20N,D30GR20R,D40GR20N,D40GR20R,DA0GA20N,DA0GA20P,DA0GE20N,DA0GE20P,DA0GH20N,DA0GH20P,DA0GM20N,DA0GM20P,DA0GN20N,DA0GN20P,DA0GR20N,DA0GR20R,DB0GR20N,DB0GR20R,DE0GR20N,DE0GR20R,DH0GR20N,DH0GR20R,DI0GR20N,DI0GR20R,DISTNAME,DL0GR20N,DL0GR20R,DR0GR20N,DR0GR20R,DS0GR20N,DS0GR20R,DW0GR20N,DW0GR20R
"'057831",0,0,0,0,0,0,20,87,3,13,0,0,0,0,0,0,23,100,22,95.7,13,56.5,1,4.3,0,0,"GATEWAY CHARTER ACADEMY",0,0,10,43.5,3,13,0,0
"'057833",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"EDUCATION CENTER INTERNATIONAL ACA",.,.,.,.,.,.,.,.
"'057834",6,1.6,2,0.5,1,0.3,253,65.9,24,6.3,9,2.3,14,3.6,84,21.9,384,100,192,50,266,69.3,143,37.2,0,0,"EVOLUTION ACADEMY CHARTER SCHOOL",26,6.8,276,71.9,25,6.5,40,10.4
"'057835",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"GOLDEN RULE CHARTER SCHOOL",.,.,.,.,.,.,.,.
"'057836",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"ST ANTHONY SCHOOL",.,.,.,.,.,.,.,.
"'057839",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"LA ACADEMIA DE ESTRELLAS",.,.,.,.,.,.,.,.
"'057840",3,1.3,61,27.2,1,0.4,217,96.9,0,0,0,0,0,0,7,3.1,224,100,55,24.6,33,14.7,62,27.7,1,0.4,"RICHLAND COLLEGIATE HIGH SCHOOL",6,2.7,54,24.1,0,0,41,18.3
"'057841",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"CITYSCAPE SCHOOLS",.,.,.,.,.,.,.,.
"'057844",0,0,2,15.4,0,0,9,69.2,0,0,0,0,0,0,4,30.8,13,100,6,46.2,8,61.5,0,0,0,0,"MANARA ACADEMY",1,7.7,2,15.4,1,7.7,5,38.5
"'057845",3,5.4,0,0,0,0,50,89.3,0,0,0,0,0,0,6,10.7,56,100,4,7.1,19,33.9,26,46.4,0,0,"UME PREPARATORY ACADEMY",4,7.1,12,21.4,2,3.6,23,41.1
"'057846",1,1.4,2,2.9,0,0,0,0,34,49.3,0,0,0,0,35,50.7,69,100,7,10.1,57,82.6,54,78.3,0,0,"LEGACY PREPARATORY",22,31.9,40,58,5,7.2,5,7.2
"'057847",3,8.6,2,5.7,0,0,35,100,0,0,0,0,0,0,0,0,35,100,9,25.7,10,28.6,9,25.7,0,0,"VILLAGE TECH SCHOOLS",0,0,0,0,3,8.6,12,34.3
"'057848",5,1.3,27,6.9,0,0,330,84.8,27,6.9,0,0,0,0,32,8.2,389,100,76,19.5,219,56.3,203,52.2,4,1,"INTERNATIONAL LEADERSHIP OF TEXAS",49,12.6,142,36.5,18,4.6,74,19
"'057850",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"PIONEER TECHNOLOGY & ARTS ACADEMY",.,.,.,.,.,.,.,.
"'057851",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"BRIDGEWAY PREPARATORY ACADEMY",.,.,.,.,.,.,.,.
"'057903",37,2.3,160,9.8,1,0.1,1275,78.4,103,6.3,1,0.1,2,0.1,246,15.1,1627,100,236,14.5,942,57.9,985,60.5,5,0.3,"CARROLLTON-FARMERS BRANCH ISD",235,14.4,628,38.6,117,7.2,203,12.5
"'057904",16,2.6,9,1.5,1,0.2,570,93.4,16,2.6,0,0,0,0,24,3.9,610,100,443,72.6,341,55.9,123,20.2,2,0.3,"CEDAR HILL ISD",18,3,148,24.3,30,4.9,16,2.6
"'057905",56,0.7,110,1.3,8,0.1,7073,86.2,316,3.8,3,0,37,0.5,779,9.5,8208,100,1718,20.9,6222,75.8,5847,71.2,27,0.3,"DALLAS ISD",2066,25.2,5489,66.9,597,7.3,442,5.4
"'057906",6,0.8,3,0.4,1,0.1,91,12.7,597,83,0,0,5,0.7,26,3.6,719,100,594,82.6,508,70.7,106,14.7,0,0,"DESOTO ISD",15,2.1,348,48.4,65,9,9,1.3
"'057907",27,2.6,15,1.5,2,0.2,944,92.1,20,2,0,0,0,0,61,6,1025,100,396,38.6,744,72.6,548,53.5,4,0.4,"DUNCANVILLE ISD",72,7,649,63.3,78,7.6,33,3.2
"'057909",74,1.8,429,10.2,5,0.1,3462,82.5,3,0.1,2,0,15,0.4,716,17.1,4198,100,742,17.7,2382,56.7,2158,51.4,22,0.5,"GARLAND ISD",500,11.9,1287,30.7,255,6.1,768,18.3
"'057910",35,1.7,79,3.7,0,0,1919,90.7,23,1.1,6,0.3,16,0.8,151,7.1,2115,100,349,16.5,1387,65.6,1432,67.7,9,0.4,"GRAND PRAIRIE ISD",525,24.8,1280,60.5,147,7,211,10
"'057911",5,1,35,6.7,2,0.4,509,97,0,0,0,0,1,0.2,15,2.9,525,100,2,0.4,0,0,22,4.2,1,0.2,"HIGHLAND PARK ISD",2,0.4,44,8.4,31,5.9,458,87.2
"'057912",20,0.9,84,3.8,7,0.3,1862,83.9,52,2.3,4,0.2,1,0,300,13.5,2219,100,255,11.5,1625,73.2,1642,74,27,1.2,"IRVING ISD",472,21.3,1374,61.9,161,7.3,184,8.3
"'057913",4,0.8,0,0,1,0.2,433,91.2,23,4.8,0,0,0,0,19,4,475,100,356,74.9,412,86.7,104,21.9,3,0.6,"LANCASTER ISD",15,3.2,232,48.8,42,8.8,7,1.5
"'057914",44,1.6,53,1.9,0,0,2370,85.9,1,0,0,0,5,0.2,382,13.9,2758,100,718,26,1842,66.8,1565,56.7,18,0.7,"MESQUITE ISD",251,9.1,1136,41.2,245,8.9,360,13.1
"'057916",65,2.7,191,8,7,0.3,1940,81.5,18,0.8,0,0,13,0.5,408,17.2,2379,100,488,20.5,1164,48.9,936,39.3,3,0.1,"RICHARDSON ISD",290,12.2,940,39.5,191,8,689,29
"'057919",3,2.1,29,20.7,0,0,120,85.7,3,2.1,0,0,0,0,17,12.1,140,100,16,11.4,26,18.6,16,11.4,0,0,"SUNNYVALE ISD",6,4.3,30,21.4,13,9.3,76,54.3
"'057922",28,2.9,424,44.2,0,0,909,94.8,4,0.4,0,0,5,0.5,41,4.3,959,100,53,5.5,107,11.2,147,15.3,3,0.3,"COPPELL ISD",26,2.7,157,16.4,38,4,304,31.7
"'058902",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,100,2,100,0,0,1,50,1,50,0,0,"DAWSON ISD",0,0,1,50,0,0,1,50
"'058905",0,0,1,7.1,0,0,14,100,0,0,0,0,0,0,0,0,14,100,0,0,4,28.6,4,28.6,0,0,"KLONDIKE ISD",0,0,0,0,0,0,9,64.3
"'058906",3,2.6,0,0,0,0,94,81.7,0,0,0,0,0,0,21,18.3,115,100,5,4.3,71,61.7,87,75.7,0,0,"LAMESA ISD",5,4.3,62,53.9,12,10.4,20,17.4
"'058909",0,0,0,0,0,0,5,71.4,0,0,0,0,0,0,2,28.6,7,100,0,0,2,28.6,2,28.6,0,0,"SANDS CISD",0,0,2,28.6,1,14.3,5,71.4
"'059901",0,0,3,1,0,0,126,42.9,13,4.4,0,0,0,0,155,52.7,294,100,2,0.7,199,67.7,243,82.7,1,0.3,"HEREFORD ISD",31,10.5,149,50.7,19,6.5,45,15.3
"'059902",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"WALCOTT ISD",.,.,.,.,.,.,.,.
"'060902",1,1.9,0,0,0,0,40,76.9,8,15.4,0,0,1,1.9,3,5.8,52,100,3,5.8,25,48.1,9,17.3,0,0,"COOPER ISD",0,0,18,34.6,4,7.7,39,75
"'060914",0,0,0,0,0,0,3,42.9,2,28.6,0,0,0,0,2,28.6,7,100,0,0,6,85.7,2,28.6,0,0,"FANNINDEL ISD",0,0,3,42.9,2,28.6,5,71.4
"'061802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"NORTH TEXAS COLLEGIATE ACADEMY",.,.,.,.,.,.,.,.
"'061804",0,0,14,23.3,0,0,48,80,2,3.3,0,0,0,0,10,16.7,60,100,3,5,0,0,17,28.3,1,1.7,"LEADERSHIP PREP SCHOOL",0,0,7,11.7,3,5,25,41.7
"'061805",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"TRIVIUM ACADEMY",.,.,.,.,.,.,.,.
"'061901",31,1.5,91,4.3,4,0.2,1831,87.4,50,2.4,1,0,2,0.1,212,10.1,2096,100,378,18,797,38,631,30.1,11,0.5,"DENTON ISD",152,7.3,484,23.1,178,8.5,950,45.3
"'061902",125,3,608,14.4,2,0,3479,82.5,26,0.6,4,0.1,8,0.2,702,16.6,4219,100,448,10.6,1055,25,1136,26.9,18,0.4,"LEWISVILLE ISD",290,6.9,854,20.2,390,9.2,1882,44.6
"'061903",1,1,1,1,0,0,76,77.6,0,0,0,0,0,0,22,22.4,98,100,6,6.1,34,34.7,42,42.9,0,0,"PILOT POINT ISD",8,8.2,20,20.4,6,6.1,48,49
"'061905",2,1.5,3,2.3,0,0,128,96.2,0,0,0,0,1,0.8,4,3,133,100,1,0.8,39,29.3,29,21.8,2,1.5,"KRUM ISD",4,3,29,21.8,2,1.5,96,72.2
"'061906",1,1,0,0,0,0,80,76.9,1,1,0,0,1,1,22,21.2,104,100,0,0,33,31.7,27,26,1,1,"PONDER ISD",4,3.8,13,12.5,13,12.5,75,72.1
"'061907",0,0,1,0.5,0,0,138,75.4,15,8.2,0,0,0,0,30,16.4,183,100,12,6.6,48,26.2,26,14.2,2,1.1,"AUBREY ISD",3,1.6,31,16.9,15,8.2,142,77.6
"'061908",6,2.9,3,1.4,0,0,161,77.4,1,0.5,0,0,1,0.5,45,21.6,208,100,5,2.4,72,34.6,50,24,3,1.4,"SANGER ISD",5,2.4,56,26.9,20,9.6,141,67.8
"'061910",4,1.8,6,2.7,0,0,208,94.5,0,0,0,0,0,0,12,5.5,220,100,2,0.9,12,5.5,15,6.8,1,0.5,"ARGYLE ISD",1,0.5,19,8.6,17,7.7,192,87.3
"'061911",41,2.6,67,4.3,5,0.3,1357,87,28,1.8,0,0,3,0.2,171,11,1559,100,128,8.2,290,18.6,337,21.6,8,0.5,"NORTHWEST ISD",37,2.4,359,23,98,6.3,973,62.4
"'061912",20,6.1,11,3.3,1,0.3,311,94.2,0,0,0,0,0,0,19,5.8,330,100,32,9.7,104,31.5,94,28.5,3,0.9,"LAKE DALLAS ISD",5,1.5,53,16.1,26,7.9,169,51.2
"'061914",23,4.7,10,2,0,0,432,88.2,20,4.1,0,0,0,0,38,7.8,490,100,101,20.6,272,55.5,194,39.6,0,0,"LITTLE ELM ISD",22,4.5,217,44.3,38,7.8,162,33.1
"'062901",4,2.8,1,0.7,0,0,104,72.2,0,0,0,0,0,0,40,27.8,144,100,13,9,79,54.9,58,40.3,0,0,"CUERO ISD",6,4.2,57,39.6,15,10.4,68,47.2
"'062902",0,0,0,0,0,0,5,83.3,0,0,0,0,0,0,1,16.7,6,100,0,0,4,66.7,4,66.7,0,0,"NORDHEIM ISD",0,0,1,16.7,0,0,2,33.3
"'062903",1,1,0,0,0,0,84,84,1,1,0,0,0,0,15,15,100,100,7,7,65,65,63,63,0,0,"YOAKUM ISD",11,11,39,39,16,16,29,29
"'062904",1,2.3,0,0,0,0,28,65.1,6,14,0,0,0,0,9,20.9,43,100,0,0,26,60.5,24,55.8,0,0,"YORKTOWN ISD",1,2.3,16,37.2,9,20.9,18,41.9
"'062905",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"WESTHOFF ISD",.,.,.,.,.,.,.,.
"'062906",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"MEYERSVILLE ISD",.,.,.,.,.,.,.,.
"'063903",0,0,0,0,0,0,23,100,0,0,0,0,0,0,0,0,23,100,1,4.3,12,52.2,13,56.5,0,0,"SPUR ISD",2,8.7,8,34.8,3,13,9,39.1
"'063906",0,0,0,0,0,0,5,71.4,2,28.6,0,0,0,0,0,0,7,100,0,0,4,57.1,2,28.6,0,0,"PATTON SPRINGS ISD",0,0,1,14.3,0,0,5,71.4
"'064903",0,0,1,0.7,0,0,130,89,0,0,0,0,0,0,16,11,146,100,0,0,104,71.2,137,93.8,0,0,"CARRIZO SPRINGS CISD",6,4.1,80,54.8,9,6.2,8,5.5
"'065901",0,0,0,0,0,0,11,50,7,31.8,0,0,0,0,4,18.2,22,100,5,22.7,9,40.9,4,18.2,0,0,"CLARENDON ISD",0,0,6,27.3,1,4.5,13,59.1
"'065902",0,0,1,16.7,0,0,1,16.7,5,83.3,0,0,0,0,0,0,6,100,0,0,3,50,3,50,0,0,"HEDLEY ISD",0,0,0,0,0,0,2,33.3
"'066005",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"RAMIREZ CSD",.,.,.,.,.,.,.,.
"'066901",0,0,0,0,0,0,26,78.8,0,0,0,0,0,0,7,21.2,33,100,0,0,24,72.7,33,100,0,0,"BENAVIDES ISD",3,9.1,20,60.6,8,24.2,0,0
"'066902",0,0,0,0,0,0,63,75.9,1,1.2,0,0,0,0,19,22.9,83,100,0,0,70,84.3,81,97.6,0,0,"SAN DIEGO ISD",0,0,23,27.7,11,13.3,2,2.4
"'066903",0,0,1,2.3,0,0,32,74.4,2,4.7,0,0,0,0,9,20.9,43,100,0,0,29,67.4,35,81.4,0,0,"FREER ISD",1,2.3,19,44.2,10,23.3,7,16.3
"'067902",3,4.3,0,0,0,0,56,80,12,17.1,0,0,0,0,2,2.9,70,100,1,1.4,38,54.3,12,17.1,0,0,"CISCO ISD",0,0,15,21.4,8,11.4,54,77.1
"'067903",0,0,1,1.3,0,0,68,85,1,1.3,0,0,0,0,11,13.8,80,100,1,1.3,24,30,28,35,0,0,"EASTLAND ISD",1,1.3,27,33.8,4,5,50,62.5
"'067904",0,0,0,0,0,0,19,90.5,0,0,0,0,0,0,2,9.5,21,100,0,0,9,42.9,9,42.9,0,0,"GORMAN ISD",0,0,8,38.1,2,9.5,12,57.1
"'067907",1,3.4,0,0,0,0,18,62.1,4,13.8,0,0,0,0,7,24.1,29,100,1,3.4,21,72.4,10,34.5,0,0,"RANGER ISD",0,0,20,69,3,10.3,17,58.6
"'067908",0,0,0,0,0,0,10,83.3,0,0,0,0,0,0,2,16.7,12,100,0,0,8,66.7,2,16.7,0,0,"RISING STAR ISD",0,0,2,16.7,0,0,10,83.3
"'068802",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"COMPASS ACADEMY CHARTER SCHOOL",.,.,.,.,.,.,.,.
"'068803",.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,"UTPB STEM ACADEMY",.,.,.,.,.,.,.,.
"'068901",17,1,22,1.2,1,0.1,1430,81,83,4.7,8,0.5,0,0,244,13.8,1765,100,76,4.3,632,35.8,1320,74.8,9,0.5,"ECTOR COUNTY ISD",181,10.3,1051,59.5,127,7.2,320,18.1
"'069901",0,0,0,0,0,0,10,47.6,0,0,0,0,0,0,11,52.4,21,100,0,0,12,57.1,15,71.4,0,0,"ROCKSPRINGS ISD",0,0,7,33.3,3,14.3,6,28.6
"'069902",0,0,0,0,0,0,19,100,0,0,0,0,0,0,0,0,19,100,1,5.3,13,68.4,8,42.1,0,0,"NUECES CANYON CISD",0,0,4,21.1,3,15.8,10,52.6
"'070801",0,0,0,0,0,0,92,89.3,0,0,0,0,0,0,11,10.7,103,100,24,23.3,99,96.1,77,74.8,0,0,"WAXAHACHIE FAITH FAMILY ACADEMY",53,51.5,70,68,9,8.7,2,1.9
"'070901",1,4.3,0,0,0,0,19,82.6,3,13,0,0,0,0,1,4.3,23,100,0,0,18,78.3,11,47.8,0,0,"AVALON ISD",2,8.7,9,39.1,9,39.1,11,47.8
"'070903",5,1.2,1,0.2,1,0.2,374,92.8,0,0,0,0,0,0,29,7.2,403,100,46,11.4,223,55.3,213,52.9,1,0.2,"ENNIS ISD",8,2,121,30,31,7.7,136,33.7
"'070905",5,2.7,2,1.1,0,0,136,73.1,13,7,0,0,3,1.6,34,18.3,186,100,9,4.8,139,74.7,130,69.9,2,1.1,"FERRIS ISD",24,12.9,134,72,18,9.7,38,20.4
"'070907",0,0,0,0,0,0,34,87.2,0,0,0,0,0,0,5,12.8,39,100,2,5.1,19,48.7,13,33.3,0,0,"ITALY ISD",1,2.6,11,28.2,1,2.6,24,61.5
"'070908",24,3.3,10,1.4,0,0,557,77.6,89,12.4,0,0,2,0.3,70,9.7,718,100,59,8.2,143,19.9,151,21,3,0.4,"MIDLOTHIAN ISD",9,1.3,180,25.1,55,7.7,471,65.6
"'070909",1,4.3,0,0,0,0,15,65.2,0,0,0,0,0,0,8,34.8,23,100,6,26.1,16,69.6,7,30.4,0,0,"MILFORD ISD",1,4.3,12,52.2,4,17.4,9,39.1
"'070910",1,1.8,1,1.8,1,1.8,44,77.2,0,0,0,0,1,1.8,12,21.1,57,100,0,0,25,43.9,24,42.1,0,0,"PALMER ISD",4,7,17,29.8,10,17.5,30,52.6
"'070911",9,1.9,4,0.9,0,0,372,80.3,27,5.8,0,0,0,0,64,13.8,463,100,138,29.8,182,39.3,136,29.4,2,0.4,"RED OAK ISD",24,5.2,168,36.3,43,9.3,174,37.6
"'070912",14,2.2,4,0.6,1,0.2,477,75.6,12,1.9,0,0,4,0.6,138,21.9,631,100,91,14.4,241,38.2,216,34.2,7,1.1,"WAXAHACHIE ISD",21,3.3,272,43.1,60,9.5,298,47.2
"'070915",0,0,0,0,0,0,68,80,15,17.6,0,0,0,0,2,2.4,85,100,2,2.4,29,34.1,22,25.9,0,0,"MAYPEARL ISD",3,3.5,13,15.3,4,4.7,61,71.8
"'071801",1,3.4,0,0,0,0,16,55.2,4,13.8,6,20.7,0,0,3,10.3,29,100,0,0,15,51.7,25,86.2,0,0,"BURNHAM WOOD CHARTER SCHOOL DISTRI",7,24.1,17,58.6,1,3.4,3,10.3
"'071803",0,0,0,0,0,0,51,72.9,17,24.3,0,0,0,0,2,2.9,70,100,0,0,60,85.7,70,100,0,0,"TRIUMPH PUBLIC HIGH SCHOOLS-EL PAS",13,18.6,53,75.7,4,5.7,0,0
"'071804",0,0,0,0,0,0,0,0,75,51.4,0,0,0,0,71,48.6,146,100,0,0,112,76.7,141,96.6,0,0,"EL PASO ACADEMY",14,9.6,109,74.7,10,6.8,5,3.4
